5
nSG with periodic bound(-PI,PI),FE_Solver
Date: 05-03-2017 10:13:09
N=1000;te=0.001;dt=1.96998e-09
u0.re,u0.im,u(x).re,u(x).im,x
-0.963796;-0.266642;-0.964201;-0.265187;-2.87169
-0.962103;-0.272686;-0.962521;-0.271243;-2.86541
-0.960372;-0.27872;-0.960795;-0.277287;-2.85913
-0.958604;-0.284742;-0.959026;-0.283313;-2.85285
-0.956798;-0.290754;-0.957223;-0.289317;-2.84658
-0.954954;-0.296754;-0.955397;-0.295311;-2.8403
-0.953073;-0.302742;-0.953534;-0.30131;-2.83402
-0.951153;-0.308718;-0.951618;-0.307298;-2.82775
-0.949197;-0.314683;-0.949663;-0.313261;-2.82147
-0.947203;-0.320634;-0.947681;-0.31921;-2.81519
-0.945172;-0.326574;-0.945663;-0.325154;-2.80892
-0.943103;-0.3325;-0.943602;-0.331086;-2.80264
-0.940998;-0.338413;-0.941503;-0.337002;-2.79636
-0.938855;-0.344313;-0.93937;-0.342904;-2.79009
-0.936675;-0.350199;-0.9372;-0.348793;-2.78381
-0.934459;-0.356072;-0.934992;-0.35467;-2.77753
-0.932205;-0.36193;-0.932747;-0.360532;-2.77126
-0.929915;-0.367774;-0.930466;-0.366379;-2.76498
-0.927588;-0.373604;-0.928148;-0.372212;-2.7587
-0.925225;-0.379419;-0.925793;-0.378031;-2.75242
-0.922825;-0.385219;-0.923402;-0.383834;-2.74615
-0.920389;-0.391004;-0.920975;-0.389623;-2.73987
-0.917917;-0.396773;-0.918511;-0.395396;-2.73359
-0.915408;-0.402527;-0.916011;-0.401154;-2.72732
-0.912863;-0.408265;-0.913475;-0.406895;-2.72104
-0.910283;-0.413987;-0.910903;-0.412621;-2.71476
-0.907666;-0.419693;-0.908295;-0.418331;-2.70849
-0.905014;-0.425382;-0.905651;-0.424024;-2.70221
-0.902326;-0.431054;-0.902972;-0.4297;-2.69593
-0.899603;-0.436709;-0.900257;-0.435359;-2.68966
-0.896844;-0.442347;-0.897506;-0.441002;-2.68338
-0.89405;-0.447968;-0.894721;-0.446626;-2.6771
-0.89122;-0.453571;-0.8919;-0.452234;-2.67082
-0.888356;-0.459156;-0.889043;-0.457823;-2.66455
-0.885456;-0.464723;-0.886152;-0.463395;-2.65827
-0.882522;-0.470272;-0.883226;-0.468948;-2.65199
-0.879552;-0.475802;-0.880265;-0.474482;-2.64572
-0.876548;-0.481314;-0.87727;-0.479998;-2.63944
-0.87351;-0.486806;-0.874239;-0.485495;-2.63316
-0.870437;-0.492279;-0.871175;-0.490973;-2.62689
-0.86733;-0.497733;-0.868076;-0.496432;-2.62061
-0.864189;-0.503168;-0.864943;-0.501871;-2.61433
-0.861013;-0.508582;-0.861775;-0.50729;-2.60806
-0.857804;-0.513977;-0.858574;-0.512689;-2.60178
-0.854561;-0.519351;-0.855339;-0.518068;-2.5955
-0.851284;-0.524704;-0.852071;-0.523427;-2.58922
-0.847974;-0.530038;-0.848768;-0.528765;-2.58295
-0.84463;-0.53535;-0.845433;-0.534082;-2.57667
-0.841254;-0.540641;-0.842064;-0.539378;-2.57039
-0.837843;-0.545911;-0.838661;-0.544653;-2.56412
-0.8344;-0.551159;-0.835226;-0.549907;-2.55784
-0.830924;-0.556385;-0.831758;-0.555138;-2.55156
-0.827416;-0.56159;-0.828257;-0.560348;-2.54529
-0.823874;-0.566773;-0.824724;-0.565536;-2.53901
-0.8203;-0.571933;-0.821158;-0.570702;-2.53273
-0.816694;-0.57707;-0.817559;-0.575845;-2.52646
-0.813056;-0.582185;-0.813929;-0.580965;-2.52018
-0.809386;-0.587277;-0.810266;-0.586063;-2.5139
-0.805684;-0.592346;-0.806571;-0.591137;-2.50762
-0.80195;-0.597392;-0.802845;-0.596188;-2.50135
-0.798184;-0.602414;-0.799087;-0.601216;-2.49507
-0.794387;-0.607412;-0.795297;-0.60622;-2.48879
-0.790559;-0.612386;-0.791477;-0.6112;-2.48252
-0.786699;-0.617336;-0.787625;-0.616156;-2.47624
-0.782809;-0.622262;-0.783741;-0.621087;-2.46996
-0.778888;-0.627163;-0.779828;-0.625995;-2.46369
-0.774936;-0.63204;-0.775883;-0.630877;-2.45741
-0.770953;-0.636892;-0.771908;-0.635735;-2.45113
-0.76694;-0.641718;-0.767902;-0.640567;-2.44486
-0.762897;-0.64652;-0.763866;-0.645375;-2.43858
-0.758824;-0.651296;-0.7598;-0.650157;-2.4323
-0.754721;-0.656046;-0.755704;-0.654913;-2.42603
-0.750588;-0.66077;-0.751579;-0.659644;-2.41975
-0.746426;-0.665469;-0.747423;-0.664348;-2.41347
-0.742234;-0.670141;-0.743239;-0.669027;-2.40719
-0.738013;-0.674786;-0.739025;-0.673679;-2.40092
-0.733763;-0.679405;-0.734781;-0.678304;-2.39464
-0.729484;-0.683998;-0.730509;-0.682903;-2.38836
-0.725176;-0.688563;-0.726208;-0.687475;-2.38209
-0.72084;-0.693102;-0.721879;-0.69202;-2.37581
-0.716475;-0.697612;-0.717521;-0.696537;-2.36953
-0.712082;-0.702096;-0.713135;-0.701027;-2.36326
-0.707661;-0.706552;-0.70872;-0.70549;-2.35698
-0.703212;-0.71098;-0.704278;-0.709924;-2.3507
-0.698736;-0.71538;-0.699808;-0.714331;-2.34443
-0.694232;-0.719751;-0.695311;-0.718709;-2.33815
-0.6897;-0.724095;-0.690786;-0.72306;-2.33187
-0.685142;-0.72841;-0.686234;-0.727381;-2.32559
-0.680556;-0.732696;-0.681654;-0.731674;-2.31932
-0.675944;-0.736953;-0.677048;-0.735939;-2.31304
-0.671305;-0.741182;-0.672416;-0.740174;-2.30676
-0.666639;-0.745381;-0.667756;-0.74438;-2.30049
-0.661947;-0.74955;-0.663071;-0.748557;-2.29421
-0.657229;-0.753691;-0.658359;-0.752704;-2.28793
-0.652486;-0.757801;-0.653622;-0.756822;-2.28166
-0.647716;-0.761882;-0.648858;-0.760909;-2.27538
-0.642921;-0.765932;-0.644069;-0.764967;-2.2691
-0.638101;-0.769953;-0.639255;-0.768995;-2.26283
-0.633255;-0.773943;-0.634416;-0.772992;-2.25655
-0.628385;-0.777903;-0.629551;-0.776959;-2.25027
-0.62349;-0.781831;-0.624662;-0.780895;-2.24399
-0.61857;-0.78573;-0.619748;-0.784801;-2.23772
-0.613626;-0.789597;-0.61481;-0.788676;-2.23144
-0.608658;-0.793433;-0.609847;-0.792519;-2.22516
-0.603665;-0.797238;-0.604861;-0.796331;-2.21889
-0.598649;-0.801011;-0.59985;-0.800112;-2.21261
-0.59361;-0.804753;-0.594816;-0.803862;-2.20633
-0.588547;-0.808463;-0.589759;-0.80758;-2.20006
-0.583461;-0.812142;-0.584678;-0.811265;-2.19378
-0.578351;-0.815788;-0.579574;-0.814919;-2.1875
-0.573219;-0.819402;-0.574448;-0.818541;-2.18123
-0.568065;-0.822984;-0.569299;-0.822131;-2.17495
-0.562888;-0.826533;-0.564127;-0.825688;-2.16867
-0.557689;-0.83005;-0.558933;-0.829213;-2.16239
-0.552468;-0.833534;-0.553717;-0.832705;-2.15612
-0.547225;-0.836986;-0.54848;-0.836164;-2.14984
-0.54196;-0.840404;-0.54322;-0.83959;-2.14356
-0.536674;-0.843789;-0.53794;-0.842983;-2.13729
-0.531368;-0.847141;-0.532638;-0.846343;-2.13101
-0.52604;-0.85046;-0.527315;-0.84967;-2.12473
-0.520691;-0.853745;-0.521971;-0.852963;-2.11846
-0.515322;-0.856997;-0.516607;-0.856223;-2.11218
-0.509933;-0.860214;-0.511222;-0.859449;-2.1059
-0.504523;-0.863398;-0.505818;-0.86264;-2.09963
-0.499094;-0.866548;-0.500393;-0.865798;-2.09335
-0.493645;-0.869664;-0.494949;-0.868922;-2.08707
-0.488176;-0.872745;-0.489485;-0.872012;-2.0808
-0.482688;-0.875792;-0.484002;-0.875067;-2.07452
-0.477182;-0.878805;-0.478499;-0.878088;-2.06824
-0.471656;-0.881783;-0.472978;-0.881074;-2.06196
-0.466112;-0.884726;-0.467439;-0.884026;-2.05569
-0.46055;-0.887634;-0.461881;-0.886942;-2.04941
-0.454969;-0.890507;-0.456304;-0.889824;-2.04313
-0.44937;-0.893346;-0.45071;-0.892671;-2.03686
-0.443754;-0.896149;-0.445098;-0.895482;-2.03058
-0.43812;-0.898916;-0.439468;-0.898258;-2.0243
-0.432469;-0.901649;-0.433821;-0.900999;-2.01803
-0.426801;-0.904345;-0.428157;-0.903704;-2.01175
-0.421116;-0.907007;-0.422476;-0.906375;-2.00547
-0.415415;-0.909632;-0.416781;-0.909009;-1.9992
-0.409697;-0.912222;-0.411068;-0.911602;-1.99292
-0.403963;-0.914775;-0.405327;-0.914162;-1.98664
-0.398213;-0.917293;-0.399574;-0.916712;-1.98036
-0.392448;-0.919774;-0.393864;-0.919217;-1.97409
-0.386667;-0.92222;-0.388119;-0.921563;-1.96781
-0.38087;-0.924628;-0.382107;-0.923911;-1.96153
-0.375059;-0.927001;-0.376154;-0.926727;-1.95526
-0.369233;-0.929337;-0.371171;-0.929368;-1.94898
-0.363393;-0.931636;-0.365922;-0.930099;-1.9427
-0.357538;-0.933899;-0.357194;-0.931235;-1.93643
-0.351669;-0.936125;-0.349202;-0.938556;-1.93015
-0.345786;-0.938313;-0.352025;-0.944615;-1.92387
-0.339889;-0.940465;-0.352916;-0.932399;-1.9176
-0.333979;-0.94258;-0.324132;-0.92301;-1.91132
-0.328056;-0.944658;-0.299388;-0.960055;-1.90504
-0.32212;-0.946699;-0.344559;-0.991677;-1.89876
-0.316172;-0.948702;-0.383105;-0.922558;-1.89249
-0.310211;-0.950668;-0.28346;-0.860709;-1.88621
-0.304237;-0.952596;-0.190665;-0.9784;-1.87993
-0.298252;-0.954487;-0.317155;-1.09148;-1.87366
-0.292255;-0.95634;-0.443756;-0.955777;-1.86738
-0.286246;-0.958156;-0.313008;-0.812705;-1.8611
-0.280227;-0.959934;-0.165944;-0.904648;-1.85483
-0.274196;-0.961674;-0.195288;-1.02169;-1.84855
-0.268154;-0.963376;-0.255589;-1.05366;-1.84227
-0.262102;-0.96504;-0.339185;-1.05495;-1.836
-0.256039;-0.966666;-0.400661;-0.93459;-1.82972
-0.249966;-0.968255;-0.283553;-0.820159;-1.82344
-0.243884;-0.969804;-0.152921;-0.876659;-1.81716
-0.237792;-0.971316;-0.119498;-0.962113;-1.81089
-0.23169;-0.97279;-0.118968;-1.06277;-1.80461
-0.22558;-0.974225;-0.234624;-1.14177;-1.79833
-0.21946;-0.975621;-0.351322;-1.06617;-1.79206
-0.213332;-0.97698;-0.360381;-0.966689;-1.78578
-0.207195;-0.9783;-0.336169;-0.867525;-1.7795
-0.201051;-0.979581;-0.209606;-0.790437;-1.77323
-0.194898;-0.980824;-0.0792193;-0.846522;-1.76695
-0.188738;-0.982028;-0.0190764;-0.929854;-1.76067
-0.18257;-0.983193;0.0103679;-1.05409;-1.7544
-0.176395;-0.984319;-0.075111;-1.16799;-1.74812
-0.170213;-0.985407;-0.178982;-1.18956;-1.74184
-0.164024;-0.986456;-0.289766;-1.17995;-1.73557
-0.157829;-0.987466;-0.384534;-1.07602;-1.72929
-0.151628;-0.988438;-0.389468;-0.958346;-1.72301
-0.145421;-0.98937;-0.364844;-0.840556;-1.71673
-0.139208;-0.990263;-0.256244;-0.738089;-1.71046
-0.132989;-0.991117;-0.133301;-0.711362;-1.70418
-0.126765;-0.991933;0.00208061;-0.712147;-1.6979
-0.120537;-0.992709;0.12785;-0.793159;-1.69163
-0.114303;-0.993446;0.202083;-0.892651;-1.68535
-0.108065;-0.994144;0.253009;-1.02721;-1.67907
-0.101823;-0.994803;0.23224;-1.16228;-1.6728
-0.0955767;-0.995422;0.189257;-1.28139;-1.66652
-0.0893267;-0.996002;0.0917595;-1.3867;-1.66024
-0.0830732;-0.996543;-0.0179571;-1.44581;-1.65397
-0.0768164;-0.997045;-0.150711;-1.48547;-1.64769
-0.0705565;-0.997508;-0.284457;-1.47294;-1.64141
-0.0642939;-0.997931;-0.413854;-1.44252;-1.63513
-0.0580288;-0.998315;-0.53636;-1.36929;-1.62886
-0.0517614;-0.998659;-0.638686;-1.28318;-1.62258
-0.0454919;-0.998965;-0.730631;-1.16862;-1.6163
-0.0392206;-0.999231;-0.797596;-1.04646;-1.61003
-0.0329478;-0.999457;-0.854137;-0.908503;-1.60375
-0.0266737;-0.999644;-0.888271;-0.766782;-1.59747
-0.0203985;-0.999792;-0.913953;-0.617639;-1.5912
-0.0141226;-0.9999;-0.923608;-0.466731;-1.58492
-0.00784605;-0.999969;-0.92772;-0.312609;-1.57864
-0.00156923;-0.999999;-0.923736;-0.157197;-1.57237
0.00470766;-0.999989;-0.917458;-0.157204;-1.56609
0.0109844;-0.99994;-0.908887;-0.312624;-1.55981
0.0172606;-0.999851;-0.892222;-0.466753;-1.55353
0.0235362;-0.999723;-0.870014;-0.617668;-1.54726
0.0298109;-0.999556;-0.831783;-0.766816;-1.54098
0.0360844;-0.999349;-0.785102;-0.90854;-1.5347
0.0423565;-0.999103;-0.716019;-1.0465;-1.52843
0.0486269;-0.998817;-0.636511;-1.16866;-1.52215
0.0548953;-0.998492;-0.532036;-1.28322;-1.51587
0.0611617;-0.998128;-0.417173;-1.36932;-1.5096
0.0674256;-0.997724;-0.282153;-1.44255;-1.50332
0.0736868;-0.997281;-0.140223;-1.47296;-1.49704
0.0799452;-0.996799;0.00601848;-1.48548;-1.49077
0.0862004;-0.996278;0.151299;-1.44584;-1.48449
0.0924522;-0.995717;0.2735;-1.38671;-1.47821
0.0987003;-0.995117;0.383515;-1.28142;-1.47194
0.104945;-0.994478;0.438986;-1.16229;-1.46566
0.111185;-0.9938;0.472254;-1.02725;-1.45938
0.117421;-0.993082;0.433834;-0.892657;-1.4531
0.123652;-0.992326;0.372058;-0.793193;-1.44683
0.129878;-0.99153;0.258808;-0.712142;-1.44055
0.136099;-0.990695;0.135824;-0.711338;-1.43427
0.142315;-0.989821;0.0253667;-0.738061;-1.428
0.148525;-0.988909;-0.0708763;-0.840452;-1.42172
0.154729;-0.987957;-0.0831086;-0.958299;-1.41544
0.160928;-0.986966;-0.0657954;-1.0759;-1.40917
0.167119;-0.985937;0.0412562;-1.17991;-1.40289
0.173305;-0.984868;0.164491;-1.18955;-1.39661
0.179483;-0.983761;0.280639;-1.168;-1.39034
0.185655;-0.982615;0.378576;-1.05423;-1.38406
0.191819;-0.98143;0.36154;-0.929874;-1.37778
0.197975;-0.980207;0.313699;-0.846603;-1.3715
0.204124;-0.978945;0.19578;-0.790405;-1.36523
0.210265;-0.977645;0.0813292;-0.867336;-1.35895
0.216397;-0.976305;0.069349;-0.966608;-1.35267
0.222521;-0.974928;0.090617;-1.06596;-1.3464
0.228636;-0.973512;0.219319;-1.14174;-1.34012
0.234742;-0.972058;0.347424;-1.06295;-1.33384
0.240839;-0.970565;0.359162;-0.962141;-1.32757
0.246926;-0.969034;0.337947;-0.876812;-1.32129
0.253004;-0.967465;0.219755;-0.820099;-1.31501
0.259072;-0.965858;0.114463;-0.9342;-1.30874
0.265129;-0.964213;0.187795;-1.05487;-1.30246
0.271176;-0.96253;0.283676;-1.05368;-1.29618
0.277212;-0.960809;0.355937;-1.02172;-1.2899
0.283238;-0.95905;0.397577;-0.904998;-1.28363
0.289252;-0.957253;0.263023;-0.812629;-1.27735
0.295255;-0.955418;0.143738;-0.955145;-1.27107
0.301246;-0.953546;0.281757;-1.09144;-1.2648
0.307226;-0.951637;0.420787;-0.978885;-1.25852
0.313193;-0.94969;0.340386;-0.860683;-1.25224
0.319148;-0.947705;0.252235;-0.922167;-1.24597
0.32509;-0.945683;0.302395;-0.991615;-1.23969
0.33102;-0.943624;0.359675;-0.960191;-1.23341
0.336936;-0.941528;0.346908;-0.922975;-1.22714
0.342839;-0.939394;0.329821;-0.932272;-1.22086
0.348729;-0.937224;0.342441;-0.944562;-1.21458
0.354605;-0.935016;0.357069;-0.938537;-1.2083
0.360467;-0.932772;0.360829;-0.931188;-1.20203
0.366315;-0.930491;0.363787;-0.930039;-1.19575
0.372148;-0.928173;0.370205;-0.929316;-1.18947
0.377967;-0.925819;0.376872;-0.926678;-1.1832
0.38377;-0.923429;0.382536;-0.923859;-1.17692
0.389559;-0.921001;0.388108;-0.921509;-1.17064
0.395333;-0.918538;0.393917;-0.919162;-1.16437
0.40109;-0.916039;0.39973;-0.916657;-1.15809
0.406832;-0.913503;0.40547;-0.914106;-1.15181
0.412558;-0.910931;0.411188;-0.911545;-1.14554
0.418268;-0.908324;0.416903;-0.908951;-1.13926
0.423961;-0.90568;0.422603;-0.906316;-1.13298
0.429637;-0.903001;0.428283;-0.903645;-1.12671
0.435297;-0.900287;0.433946;-0.900939;-1.12043
0.440939;-0.897537;0.439593;-0.898197;-1.11415
0.446564;-0.894751;0.445222;-0.89542;-1.10787
0.452172;-0.891931;0.450834;-0.892608;-1.1016
0.457762;-0.889075;0.456427;-0.889761;-1.09532
0.463333;-0.886184;0.462003;-0.886878;-1.08904
0.468886;-0.883258;0.467561;-0.883961;-1.08277
0.474421;-0.880298;0.4731;-0.881009;-1.07649
0.479937;-0.877303;0.478621;-0.878022;-1.07021
0.485435;-0.874273;0.484123;-0.875;-1.06394
0.490913;-0.871209;0.489606;-0.871944;-1.05766
0.496372;-0.86811;0.495069;-0.868854;-1.05138
0.501811;-0.864977;0.500513;-0.865729;-1.04511
0.50723;-0.861811;0.505937;-0.86257;-1.03883
0.51263;-0.85861;0.511341;-0.859378;-1.03255
0.518009;-0.855375;0.516726;-0.856151;-1.02627
0.523368;-0.852107;0.522089;-0.852891;-1.02
0.528706;-0.848805;0.527432;-0.849597;-1.01372
0.534024;-0.84547;0.532755;-0.84627;-1.00744
0.53932;-0.842101;0.538056;-0.842909;-1.00117
0.544595;-0.838699;0.543337;-0.839515;-0.99489
0.549849;-0.835264;0.548595;-0.836088;-0.988613
0.555081;-0.831796;0.553833;-0.832628;-0.982336
0.560291;-0.828296;0.559048;-0.829135;-0.976059
0.565479;-0.824763;0.564241;-0.82561;-0.969782
0.570645;-0.821197;0.569412;-0.822052;-0.963505
0.575788;-0.817599;0.574561;-0.818462;-0.957229
0.580909;-0.813969;0.579687;-0.814839;-0.950952
0.586006;-0.810306;0.58479;-0.811185;-0.944675
0.591081;-0.806612;0.589871;-0.807498;-0.938398
0.596132;-0.802886;0.594928;-0.803779;-0.932121
0.60116;-0.799128;0.599961;-0.800029;-0.925844
0.606165;-0.795339;0.604971;-0.796248;-0.919567
0.611145;-0.791519;0.609957;-0.792435;-0.91329
0.616101;-0.787667;0.614919;-0.78859;-0.907013
0.621033;-0.783784;0.619857;-0.784715;-0.900736
0.62594;-0.779871;0.62477;-0.780809;-0.894459
0.630823;-0.775927;0.629659;-0.776872;-0.888183
0.635681;-0.771952;0.634523;-0.772904;-0.881906
0.640514;-0.767946;0.639362;-0.768906;-0.875629
0.645322;-0.763911;0.644175;-0.764878;-0.869352
0.650104;-0.759845;0.648964;-0.76082;-0.863075
0.654861;-0.75575;0.653726;-0.756731;-0.856798
0.659592;-0.751624;0.658463;-0.752613;-0.850521
0.664296;-0.747469;0.663175;-0.748465;-0.844244
0.668975;-0.743285;0.667859;-0.744287;-0.837967
0.673627;-0.739071;0.672518;-0.740081;-0.83169
0.678253;-0.734828;0.67715;-0.735845;-0.825413
0.682852;-0.730556;0.681756;-0.73158;-0.819137
0.687424;-0.726256;0.686334;-0.727286;-0.81286
0.691969;-0.721927;0.690886;-0.722964;-0.806583
0.696487;-0.717569;0.69541;-0.718613;-0.800306
0.700978;-0.713183;0.699907;-0.714234;-0.794029
0.70544;-0.708769;0.704377;-0.709827;-0.787752
0.709875;-0.704327;-0.704278;-0.709924;-0.781475
0.714282;-0.699858;-0.699808;-0.714331;-0.775198
0.718661;-0.69536;-0.695311;-0.718709;-0.768921
0.723012;-0.690836;-0.690786;-0.72306;-0.762644
0.727334;-0.686284;-0.686234;-0.727381;-0.756367
0.731627;-0.681705;-0.681654;-0.731674;-0.750091
0.735892;-0.677099;-0.677048;-0.735939;-0.743814
0.740127;-0.672467;-0.672416;-0.740174;-0.737537
0.744334;-0.667808;-0.667756;-0.74438;-0.73126
0.748511;-0.663123;-0.663071;-0.748557;-0.724983
0.752658;-0.658411;-0.658359;-0.752704;-0.718706
0.756776;-0.653674;-0.653622;-0.756822;-0.712429
0.760864;-0.648911;-0.648858;-0.760909;-0.706152
0.764923;-0.644122;-0.644069;-0.764967;-0.699875
0.768951;-0.639308;-0.639255;-0.768995;-0.693598
0.772948;-0.634469;-0.634416;-0.772992;-0.687321
0.776915;-0.629605;-0.629551;-0.776959;-0.681045
0.780852;-0.624716;-0.624662;-0.780895;-0.674768
0.784758;-0.619802;-0.619748;-0.784801;-0.668491
0.788633;-0.614864;-0.61481;-0.788676;-0.662214
0.792477;-0.609902;-0.609847;-0.792519;-0.655937
0.79629;-0.604916;-0.604861;-0.796331;-0.64966
0.800071;-0.599906;-0.59985;-0.800112;-0.643383
0.803821;-0.594872;-0.594816;-0.803862;-0.637106
0.807539;-0.589815;-0.589759;-0.80758;-0.630829
0.811225;-0.584734;-0.584678;-0.811265;-0.624552
0.814879;-0.579631;-0.579574;-0.814919;-0.618275
0.818501;-0.574504;-0.574448;-0.818541;-0.611999
0.822091;-0.569355;-0.569299;-0.822131;-0.605722
0.825649;-0.564184;-0.564127;-0.825688;-0.599445
0.829174;-0.558991;-0.558933;-0.829213;-0.593168
0.832666;-0.553775;-0.553717;-0.832705;-0.586891
0.836126;-0.548537;-0.54848;-0.836164;-0.580614
0.839553;-0.543278;-0.54322;-0.83959;-0.574337
0.842946;-0.537998;-0.53794;-0.842983;-0.56806
0.846306;-0.532696;-0.532638;-0.846343;-0.561783
0.849633;-0.527374;-0.527315;-0.84967;-0.555506
0.852927;-0.52203;-0.521971;-0.852963;-0.549229
0.856187;-0.516666;-0.516607;-0.856223;-0.542953
0.859413;-0.511282;-0.511222;-0.859449;-0.536676
0.862605;-0.505877;-0.505818;-0.86264;-0.530399
0.865764;-0.500453;-0.500393;-0.865798;-0.524122
0.868888;-0.495009;-0.494949;-0.868922;-0.517845
0.871978;-0.489545;-0.489485;-0.872012;-0.511568
0.875034;-0.484062;-0.484002;-0.875067;-0.505291
0.878055;-0.47856;-0.478499;-0.878088;-0.499014
0.881041;-0.473039;-0.472978;-0.881074;-0.492737
0.883993;-0.4675;-0.467439;-0.884026;-0.48646
0.88691;-0.461942;-0.461881;-0.886942;-0.480183
0.889792;-0.456366;-0.456304;-0.889824;-0.473907
0.892639;-0.450772;-0.45071;-0.892671;-0.46763
0.895451;-0.44516;-0.445098;-0.895482;-0.461353
0.898228;-0.43953;-0.439468;-0.898258;-0.455076
0.900969;-0.433884;-0.433821;-0.900999;-0.448799
0.903675;-0.42822;-0.428157;-0.903704;-0.442522
0.906345;-0.422539;-0.422476;-0.906375;-0.436245
0.908979;-0.416842;-0.416781;-0.909009;-0.429968
0.911578;-0.411128;-0.411068;-0.911602;-0.423691
0.91414;-0.405398;-0.405327;-0.914162;-0.417414
0.916667;-0.399652;-0.399574;-0.916712;-0.411138
0.919157;-0.393891;-0.393864;-0.919217;-0.404861
0.921612;-0.388113;-0.388119;-0.921563;-0.398584
0.92403;-0.382321;-0.382107;-0.923911;-0.392307
0.926411;-0.376513;-0.376154;-0.926727;-0.38603
0.928756;-0.370691;-0.371171;-0.929368;-0.379753
0.931065;-0.364854;-0.365922;-0.930099;-0.373476
0.933337;-0.359003;-0.357194;-0.931235;-0.367199
0.935572;-0.353137;-0.349202;-0.938556;-0.360922
0.93777;-0.347258;-0.352025;-0.944615;-0.354645
0.939931;-0.341365;-0.352916;-0.932399;-0.348368
0.942055;-0.335458;-0.324132;-0.92301;-0.342092
0.944142;-0.329538;-0.299388;-0.960055;-0.335815
0.946192;-0.323606;-0.344559;-0.991677;-0.329538
0.948205;-0.31766;-0.383105;-0.922558;-0.323261
0.95018;-0.311702;-0.28346;-0.860709;-0.316984
0.952118;-0.305732;-0.190665;-0.9784;-0.310707
0.954018;-0.299749;-0.317155;-1.09148;-0.30443
0.955881;-0.293755;-0.443756;-0.955777;-0.298153
0.957706;-0.28775;-0.313008;-0.812705;-0.291876
0.959493;-0.281733;-0.165944;-0.904648;-0.285599
0.961242;-0.275704;-0.195288;-1.02169;-0.279322
0.962954;-0.269665;-0.255589;-1.05366;-0.273046
0.964628;-0.263616;-0.339185;-1.05495;-0.266769
0.966263;-0.257556;-0.400661;-0.93459;-0.260492
0.967861;-0.251486;-0.283553;-0.820159;-0.254215
0.969421;-0.245405;-0.152921;-0.876659;-0.247938
0.970942;-0.239316;-0.119498;-0.962113;-0.241661
0.972425;-0.233216;-0.118968;-1.06277;-0.235384
0.97387;-0.227108;-0.234624;-1.14177;-0.229107
0.975276;-0.220991;-0.351322;-1.06617;-0.22283
0.976644;-0.214865;-0.360381;-0.966689;-0.216553
0.977973;-0.20873;-0.336169;-0.867525;-0.210276
0.979264;-0.202588;-0.209606;-0.790437;-0.204
0.980516;-0.196437;-0.0792193;-0.846522;-0.197723
